전광훈 얼빠진 목사 설교 대통령 축사 은헤 됩니다 .	1.0
기독교 욕 첨부 터 니 잘 햇 으 면 왓 겠나	0.0
기독교 탓 그만하세요 . 이제 교회 잘 하고 잇쟎아 . 교회 곳 많이 나오면 핑 거리 없쟎우 ?	0.0
갈라 치기 ...	0.0
기독교 기독교 뿐이오 똥물 같은 정치 판 끌어 들이지 마시오 . 일부 빗나간 교회 지도자 인하여 기독교 전체 묶지 말란 말 이오 . 본인 책무 잘 하시오	0.0
세 상의 빛과 소금 되라 바이러스 되지말고 ~~	0.0
중국 입국 금지 시키면 코로나 극복 아니라 종식 됐을것이다 .	0.0
도대체 예수님 섭리 뭐 ?	0.0
남탓 ㅋㅋㅋ	0.0
중국 이나 입국 시키지 마세요 이제 코로나 그만 이용 하지 예배 방해 마세요 두렵지 안습	0.0
재발 교회 가면 하나님 믿어라 !!! 먹사 믿지말고 .	0.0
집값 잡아주세요 자신있다더니 머 하시나요 ??	0.0
세 업자 죽 난뒤 .... 한심하다 .. 민주주의 나라 필요없다 아무 책임지지 않는게 민주주의 ... 라이	0.0
코로나 정치 하는 넘	0.0
청와대 공정하게 하면 됩니다 제발 남탓 그만 하세요	0.0
제발 할 제대로 지시 하던지 . 국민 아카펠라 공연 보고싶다	0.0
! 인간 ! 니 탁현민 쇼 안 하면 주 끝나 . 엇 따 대고 남 다리 긁어 ?	0.0
재앙 정권 몰아내자 기독교 발갱 들의 박해 핍박 일어나라 이러다 공 산화 되면 교회 사라진다 북한 지하 교회 목숨 걸고 배드 린다	0.0
북한 어케 할꺼냐고 ? 말 만 치울꺼야 ? 대응 안해 ? 옛날 김선일 씨 처럼 걍 죽으면 그런 갑다 ~~ 하는거야 ? 임기 기간 조용히 조용히 잘 넘어가자 하면 되는거야 ?	0.0
일급 코 메디 ㅎㅎㅎ	0.0
교회 정치 판 끼어드냐 . 니 덜 할 일해 ..	0.0
기독교 때문 코로나 잡지 못 한다는 뜻 같네요 일부 그런 전체 교회 뒤집어 씌우지 맙시 많은 교회 이안전 수 칙 잘 지키고 좋은 많이 합니다 거론 하지 않지요	0.0
좋은 의미 인척 얘기 기독교 마음 안 모아서 코로나 종식 안된것처럼 얘기 하지 마라 ~ 디아스포라 , 예수님 섭리 알고나 말 하는건 지 문재인 코로나 방역 실패 문재인 코로나 정치 방역 대성공 !!	0.0
문제 인 대루 대한민국 무시 안당 최고 국가 된다 ㅎ	0.0
어벙 니 . 국민 . 뜻 버리는 인간 . 도리어 부탁 하냐 . 적반하장 . 뻔 뻔함은 어디서 나오는 개냐	0.0
문 통 초심 돌아가 믄 가능하다	0.0
니 가왜 거기 서나 문재인 거기 서나 국내 정치 말 못 미친거아냐	0.0
북한 한텐 찍 소리 못 여기저기 개 소리 다니네	0.0
기독교 국민 마음 모아 달라 ? 정신 ? 국민 마음 갈갈 편 갈라 놓 은 누군데 이따위 헛소리 ?	0.0
결론 코로나 기독교 탓 돌리는거지 . 정부 시키는대로 했는데 ... 일부 교회 교인 어디서 감염 된 건가 ? 교회 발 교인 어디서 감염 된 건지는 안 밝히나 ?	0.0
""" 지금 해왔듯이 "" 말씀 하셨는데 지금 뭘 해왔다는 것입 ? 방역 방해 거짓 진술 인해 엄청난 방역 혼란 초래 걸 아시고도 그런 말 하십니까 ?"	0.0
헛소리 말 그랬냐 ?	0.0
사랑 합니다 축복 합니다 감사합니다	1.0
기 도교 입 ? 대통령 할 발언 아니죠 온 국민 아님 모든 종교 계 이렇게 표현 하세요 발언 국민 기독교 원망하는 발언 입니다	0.0
코로나 기독교 달렸나 어째 생각 모양 일까	0.0
교회 모이 말 소리 알아듣겠니 ..? 성 경 모임 갔다가 어린이집 애 집단 감염 시키고 양심 있어야지	0.0
신도 돈 받으려고 대면 얘 배하려고 하니까 . 예수 쟁이 들이 협조 할까 ?	0.0
문재인 대통령 종교 정치 이용 하지 말기 바랍니다 . 변해가는 문 대통령 보며 안타까 움 뿐입니다 . 옳은것은 옳다 아닌것은 아니다 할 줄 아는 대통령 이기 바랍니다 .	0.0
문재인 정부 코로나 정치 하시는 너무 좋아하신다 그렇게 기독교 탄압 하면 나중 국민 맞아 죽어요 언론 믿음 사람 욕 두 눈 보고	0.0
기독 교가 코로나 생산 공장 방역 철젛 무식한 소리 만 해	0.0
속죄 의미 이참 세금 부과 시작 하자	0.0
신학대 학교 부총 장이 목사 우연히 저녁 먹었다 . 자는 정부 기독교 말살 하는 정책 가지 있다고 했고 , 친구 이천억원 소유 부자 헌금 크게 안 한다고 밥 먹을 헐뜯었다 .	0.0
코로나 기독교 협조 안 한거 뭔 데 일부 모든 책임 전가 하기전 국가 원수 로서 책임진거 말씀 해보세요 비겁하게	0.0
기독교 질렸음 전광훈 이단 인정 안하 눈데	0.0
총살 화형 당 한 사람 대해 아직 언급 없네 소시오패스 대통령 자리 있다니	0.0
입 침 발랐나 ?	0.0
뭘 모르시면서 명 확진 됬다는 근거 없는 기사 작성 하셨네요 광덕사 작은 사찰 유명하지 않습니다	0.0
문화재 관련 산이 불교인 위 예산 인양 보도 폄해 하는자 들은 국가 전통 부정 하는것 같아 듣기 민망하네 .	0.0
임종 명 기자 님 , 조계종 코로나 조용하니 불교 계 헛 뜯는데요 . 당 연 정부 지원 받아야지요 . 언론사 아니시면 어떻 할거요 !!!	1.0
하옇튼 교회 놈 ....	0.0
추경 하는 이유 문재인 인심 써라고 하냐 종교 추경 써 가며지 원할만큼 돈 남아도	0.0
자가 돈 해 꽁 짜 돈 ? 걱정 됩니다	0.0
절 교회 돈 주지마라 ... 신도 피 빠는 모기 ......	0.0
국보 문화재 바이러스 걸리나요 ? 문화 재치 로비 필요한가요 ? 절 손님 떨어져 영업 손실 보존 해주라는 말 ?	0.0
시 주 금 하세요 . 스님 외제 고급 차 몰고다니고 제일 팔자 좋은 사람 아닌가요 ?	0.0
조계종 나눔 집 대해 해명 해	0.0
중 님 ! 국립공원 입구 출입 세 받는 행위 그만 하세 요절 입구 받으면 될 걸 길 지나는 사람 무조건 ? 본인 합리 성 , 상식 없으면서 상식 요구 하십니까 ?	0.0
ㄱ 레기들 온갖 가짜 뉴스 도배 해서 국민 혼란 ㅅ 럽 한	0.0
조계종 .. 돈돈 돈 ... 국립공원 통 행세 ( 문화재 관람 료 ) 없애라 !!	0.0
관심 법	0.0
천문학 적 액수 문화재 관람 료 가고 ? 정부 예산 ? 수행 불 싸움질 하지 ~~~	0.0
불교 만 지원 ? 개신교 예배 못 봐서 너무 힘들다는데 , 천주교 더 힘든다는데 , 떼 쓰나 ? 불교 계 국회의원 알아서 해주 , 후원 국회의원 잘해주니 , 런가 ? 종교 조용하네 .	0.0
국민 세금 특정 종교 지원 ?	0.0
관리 위 비용 관리자 인건비 주 시오 ..	0.0
공원 입장료 참여정부 이미 없어졌어요	0.0
코로나 교훈 모든 사람 동안거 , 하안거 하는 스님 독거 생활 하라 의미 듯 ,, 나무 관세음보살 .. 천주교도 비슷한 카르 투 지오 수도회 있습니다 . 밥 안 먹어 ..	0.0
그걸 그대로 믿고 확인 안 상주시 대단하다	0.0
모든 강대국 거친 일이 긴 하지	0.0
불쌍한 위 그루 사람 ㅠㅠ	0.0
ㅋㅋㅋ 전세계 이슬람 테러 조직 발끈 하는 소리 들리냐 ㅋㅋ	0.0
냅 둬 . 무슬림 원한 사면 피곤해질 게다 . 문제 생기겠구나 . 외형 구분 안되어서 .	0.0
터키 뭐 하냐 ! 같은 투르크족 무슬림 위구르족 탄압 하는 중국 단교 해야 투르크 맹주 터키 할 의무 아닌가 ? 에르도안 투르크 이슬람 맹주로 중국 단 교하 !	0.0
시국 이기 종교 탄압 ?	0.0
중국 입장 종교 자유 억압 하는 당연하다 . 종교 자유 있으면 그게 민주 자유 국가 공산 독재 국가 아니다 .	0.0
ㅍㅎㅎㅎㅎ .. 간만 웃겼다 ! 기독교 탄압 ? 코로나 때문 대면 예배 금지 때문 ? .. .. 재미 지다 .. ㅍㅎㅎ	0.0
탄압 뭔 줄 ㅋㅋ 찐 따	0.0
종교 믿는게 아니라 전씨 믿는거잖아 종교 탄압	0.0
니놈 공산당 민주주의 국가 발전 위 비판 울 할수있지 ??? 발전 위 비판 할수 없는 공산당 무식한 내 로남불 ?? 친중파 역병 쓸어 버릴것이다	0.0
지긋지긋 하다 개독 . 바뀌 벌레 못 한 ... 쯔쯔쯔	0.0
정신 줄 놓은 사람 정말 많네 . 시국 명 ? 핸드폰 끄고 ? 거 뭐 하는 겁 ? ... 진짜 ...	0.0
안 돌아 다니니 지출 확실히 줄어들었는데 너무 갑갑하다 .. ㅠ 적당한 지출 경 순환 되는건데 .. 코로나 힘들어야 하는가 ㅠ	0.0
교회 코로나 전파 주 범인 처럼 과장 보도 하고 .. 유흥업소 , 먹자 골목 가봐라 쪽 감염 되서 교인 전염 될 없겠냐 ?	0.0
목사 주님 말씀 전파 하는게 아니라 코로나 전파 있네 . 교인 그걸 보면서 참지 ? 본인 가족 죽 수도 있는데 방관 하지 ?	0.0
xxx 들아 그만 해 사람 죽일 셈 예배 할려면 방역 수칙 지키라는데 ~ 하라 쫌 해라 예수 사람 코로나 전파 더냐 아예 집집 방문 해서 전파 하지 ~~ 진짜 지긋지긋 하다 이제	0.0
관공서 가봐라 가보고 기사 쓰라	0.0
역시 .... 교회 일빠	1.0
기자 쓰레기 ..... 쓴다고 기사 되는줄 나본 데 ..... 놀지말고 기사 다운 기사 써라 .	0.0
돈 종교 올인 종교인 넘 믿고 맹신 가족 삶 황폐 해 집니다 종교 중독 중독 위험합니다	0.0
spa 토착 빨갱이 인 가보네 .	0.0
맞네요 빵터졌네요 ㅋ 한번 경험 해보지못한 나라 계속 살 야할까봐 뭐라도 밝혀졌음 바램 입니다	0.0
대통령 작자 헌법 수호 의지 도 없어 보이는데 ..	0.0
ㅋㅋ 국격 보여준다 , 국가 최고 기관 공문 착오 보냈다고 발뺌 ㅋㅋ 니 어공 . 졸 공이 . 그냥 꺼 지시	0.0
자택 압수수색 시 변호인 올 기다렸다가 실시 하는게 일반 시민 가당 키 한 일일 까요 ?	0.0
정말 개 같은 나라 개 같은 청와대 세이 나라 ~~~	0.0
조국 . 윤 총경 . 양현석 . 승리 위 문 대가리	0.0
눈가 리 아웅 하는 정권 가증 거짓 날이가면 갈수록 도를 넘어선다 적폐 우 글 거리 청 기와집 위성 세력 난 무당파 적폐 몰아내는데 미력 보탤까한다	0.0
국민 모든 분란 발단 문 통과 청와대 .	0.0
문 조 도 찐 개 찐 ... 끈끈 ㄱ ㅇ ㅇ ㅊ 관계 본다 .. 뭐 저런 한나라 장 이구 오른 팔이 ~~~	0.0
사기꾼 양성 소 청와대 ! 막 파 양성 소 청와대 !	0.0
조국 청와대 사기꾼 뭉친 집단	0.0
지금 정부 짓 늘 그런것 새삼 않다 ㆍ 내 로남불 ㆍ 위선 적 공평 평등 ㆍ 위선 적 민주 ㆍ 입 벙긋 하면 거짓말	0.0
문재인 정부 정책 기조 조국 , 조국 의한 , 조국 위 나라인것 .	0.0
